name,price,brand,no_of_votes,rating,os,utility,thickness,weight,warranty,display_size,ppi,aspect_ratio,antiglare,touch_screen,ram,hdd,ssd,graphic,cache,thread,core,hdmi,mcr,wifi,bluetooth,backlit_keyboard,inbuilt_microphone,thunderbolt,fingerprint_sensor,ethernet,display_port,camera,num_of_cell,battery_capacity,pixel_width,pixel_height,usb3,usb2,type_c,processor_brand,processor_model,processor_gen
Asus Vivobook Go 14 2023 E1404FA-NK325WS Laptop (Ryzen 3 7320U / 8GB/ 512GB SSD/ Win11 Home),38990.0,Asus,105,4.55,Windows,Performance,medium,lite,1.0,small,141,16:9,1,0,8,0,512,AMD,4.0,8.0,4.0,1,0,1,1,1,1,0,0,0,0,,3.0,49.61666666666666,1920.0,1080.0,0,1,0,AMD,3,7.0
MSI Stealth 16 Mercedes AMG A13VF-265IN Gaming Laptop (13th Gen Core i9/ 32GB/ 1TB SSD/ Win11/ 8GB Graph),249990.0,MSI,84,4.6,Windows,Performance,medium,medium,2.0,large,283,16:10,1,0,32,0,1024,NVIDIA,24.0,20.0,14.0,1,0,1,1,1,1,0,1,1,0,,4.0,99.9,3840.0,2400.0,1,0,0,Intel,i9,13.0
Acer Aspire 3 Spin 14 NX.KENSI.002 Laptop (Intel Core i3 N305/ 8GB/ 512GB SSD/ Win11 Home),44990.0,Acer,57,4.75,Windows,Performance,medium,lite,1.0,small,157,16:10,1,0,8,0,512,Integrated,6.0,8.0,8.0,1,0,1,1,0,1,0,0,0,0,,3.0,40.0,1920.0,1200.0,2,0,0,Intel,N305,3.0
Lenovo IdeaPad 3 15ITL6 82H803GSIN Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),39990.0,Lenovo,68,4.0,Windows,Performance,medium,medium,1.0,medium,141,16:9,1,0,8,0,512,Integrated,6.0,4.0,2.0,1,1,1,1,0,1,0,0,0,0,,2.0,45.0,1920.0,1080.0,2,0,0,Intel,i3,11.0
Lenovo IdeaPad Slim 5 82XD003NIN Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),68990.0,Lenovo,97,4.45,Windows,Performance,medium,medium,2.0,small,142,16:9,1,0,16,0,512,Integrated,12.0,12.0,8.0,1,0,1,1,1,1,0,0,0,0,,3.0,56.6,1920.0,1200.0,2,0,0,Intel,i5,13.0
Lenovo IdeaPad Slim 5i 82XD0040IN Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),87490.0,Lenovo,67,4.3,Windows,Performance,medium,lite,1.0,small,162,16:9,0,0,16,0,512,Integrated,24.0,16.0,10.0,1,0,1,1,1,1,0,0,0,0,,4.0,56.6,1920.0,1200.0,2,0,0,Intel,i7,13.0
Dell Inspiron 3520 Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11),39399.0,Dell,95,4.55,Windows,Everyday Use,medium,medium,1.0,medium,141,16:9,1,0,8,0,512,Integrated,6.0,4.0,2.0,1,1,1,1,0,1,0,0,0,0,,3.0,41.0,1920.0,1080.0,0,1,0,Intel,i3,11.0
Dell Inspiron 3530 2023 Laptop (13th Gen Core i3/ 8GB/ 1TB SSD/ Win11 Home),45990.0,Dell,182,4.05,Windows,Everyday Use,medium,medium,1.0,medium,141,16:9,0,0,8,0,1024,Integrated,10.0,6.0,5.0,1,0,1,1,0,1,0,0,0,0,,3.0,41.0,1920.0,1080.0,0,1,0,Intel,i3,13.0
Dell Inspiron 3535 2023 Laptop (AMD Ryzen R5-7520U/ 8GB/ 1TB/ Win11),49490.0,Dell,110,4.4,Windows,Everyday Use,medium,medium,1.0,medium,147,16:9,1,0,8,0,1024,AMD,4.0,8.0,4.0,1,1,1,1,0,1,0,0,0,0,,3.0,41.0,1920.0,1080.0,0,1,0,AMD,5,7.0
Dell Inspiron 3525 Laptop (AMD Ryzen R3 5300U/ 8GB/ 512GB SSD/ Win11),35990.0,Dell,117,4.4,Windows,Everyday Use,thick,medium,1.0,medium,141,16:9,1,0,8,0,512,AMD,4.0,8.0,4.0,1,1,1,1,1,1,0,0,0,0,,3.0,41.0,1920.0,1080.0,0,1,0,AMD,3,5.0
Dell Inspiron 13 5330 Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11),98990.0,Dell,73,4.75,Windows,Everyday Use,medium,lite,1.0,small,227,16:10,1,0,16,0,1024,Integrated,18.0,16.0,12.0,1,0,1,1,1,1,1,1,0,0,,4.0,70.58211920529801,2560.0,1600.0,1,0,0,Intel,i7,13.0
Dell Inspiron 5330 2023 Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11),86990.0,Dell,69,4.0,Windows,Everyday Use,medium,lite,1.0,small,227,16:10,1,0,16,0,1024,Integrated,12.0,16.0,12.0,1,0,1,1,1,1,1,1,0,0,,4.0,54.0,2560.0,1600.0,1,0,0,Intel,i5,13.0
Dell Inspiron 7430 2 in 1 Touch Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11),84990.0,Dell,73,4.25,Windows,Everyday Use,medium,lite,1.0,small,162,16:10,1,1,16,0,1024,Integrated,12.0,12.0,10.0,1,1,1,1,1,1,1,1,0,0,,4.0,54.0,1920.0,1200.0,1,0,0,Intel,i5,13.0
HP Victus 15-FB0142AX Gaming Laptop (AMD Ryzen 5 5600H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),65290.0,HP,99,4.5,Windows,Gaming,thick,heavy,1.0,medium,141,16:9,1,0,16,0,512,NVIDIA,16.0,12.0,6.0,1,1,1,1,1,1,0,0,1,0,,4.0,70.0,1920.0,1080.0,2,0,0,AMD,5,5.0
Lenovo Yoga 6 82WV0058IN Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),82990.0,Lenovo,53,4.6,Windows,Performance,medium,lite,1.0,small,170,16:9,0,0,16,0,512,Integrated,12.0,16.0,12.0,1,0,1,1,1,1,1,0,0,0,,4.0,70.58211920529801,1920.0,1200.0,1,0,0,Intel,i5,13.0
HP Pavilion 15-eg3017TU Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11 Home),74990.0,HP,84,4.7,Windows,Performance,medium,medium,1.0,medium,141,16:9,1,0,16,0,1024,Integrated,12.0,12.0,10.0,1,0,1,1,1,0,0,0,0,0,,3.0,41.0,1920.0,1080.0,2,0,0,Intel,i5,13.0
MSI Katana 17 B12VGK-672IN Gaming Laptop (12th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),138990.0,MSI,98,4.35,Windows,Performance,thick,heavy,2.0,large,127,16:9,1,0,16,0,1024,NVIDIA,24.0,16.0,10.0,1,0,1,1,1,1,0,0,1,0,,3.0,53.5,1920.0,1080.0,0,1,0,Intel,i7,12.0
MSI Thin GF63 12VE-664IN Gaming Laptop (12th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),87990.0,MSI,116,4.15,Windows,Performance,medium,medium,1.0,medium,141,16:9,1,0,16,0,512,NVIDIA,24.0,16.0,10.0,1,0,1,1,1,1,0,0,1,0,,3.0,49.61666666666666,1920.0,1080.0,3,0,0,Intel,i7,12.0
MSI Thin GF63 12VF-663IN Gaming Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 8GB Graph),94990.0,MSI,91,4.1,Windows,Performance,medium,medium,2.0,medium,141,16:9,1,0,16,0,512,NVIDIA,24.0,16.0,10.0,1,0,1,1,1,1,0,0,1,0,,3.0,51.0,1920.0,1080.0,3,0,0,Intel,i7,12.0
Lenovo IdeaPad Slim 5 16IRL8 82XF003FIN Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),74990.0,Lenovo,97,4.4,Windows,Performance,medium,medium,1.0,large,142,16:9,1,0,16,0,512,Integrated,18.0,16.0,12.0,1,0,1,1,1,1,0,0,0,0,,3.0,56.6,1920.0,1080.0,2,0,0,Intel,i5,13.0
MSI Katana 17 B12VFK-673IN Gaming Laptop (12th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),113990.0,MSI,103,4.3,Windows,Performance,thick,heavy,2.0,large,127,16:9,1,0,16,0,1024,NVIDIA,24.0,16.0,10.0,1,0,1,1,1,1,0,0,1,0,,3.0,53.5,1920.0,1080.0,0,1,0,Intel,i7,12.0
MSI Katana 17 B12VFK-668IN Gaming Laptop (12th Gen Core i7/ 8GB/ 1TB SSD/ Win11 Home/ 8GB Graph),103990.0,MSI,86,4.75,Windows,Performance,thick,heavy,2.0,large,127,16:9,1,0,8,0,1024,NVIDIA,24.0,16.0,10.0,1,0,1,1,1,1,0,0,1,0,,3.0,53.5,1920.0,1080.0,0,1,0,Intel,i7,12.0
MSI Pulse 17 B13VGK-652IN Gaming Laptop (13th Gen Core i9/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),189990.0,MSI,90,4.35,Windows,Performance,thick,heavy,2.0,large,127,16:9,1,0,16,0,1024,NVIDIA,24.0,20.0,14.0,1,0,1,1,1,1,0,0,1,0,,4.0,90.0,1920.0,1080.0,0,1,0,Intel,i9,13.0
MSI Pulse 17 B13VGK-666IN Gaming Laptop (13th Gen Core i7/ 8GB/ 1TB SSD/ Win11 Home/ 8GB Graph),134990.0,MSI,72,4.75,Windows,Performance,thick,heavy,2.0,large,127,16:9,1,0,8,0,1024,NVIDIA,24.0,20.0,14.0,1,0,1,1,1,1,0,0,1,0,,4.0,90.0,2560.0,1440.0,0,1,0,Intel,i7,13.0
MSI Thin GF63 11UCX-1497IN Gaming Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),49990.0,MSI,59,4.25,Windows,Performance,medium,medium,2.0,medium,141,16:9,1,0,8,0,512,NVIDIA,12.0,12.0,6.0,1,0,1,1,1,1,0,0,1,0,,3.0,52.4,1920.0,1080.0,3,0,0,Intel,i5,12.0
Lenovo Ideapad Slim 3 15ITL05 81X800N1IN Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11),38890.0,Lenovo,99,4.1,Windows,Everyday Use,medium,medium,1.0,medium,141,16:9,1,0,8,0,512,Integrated,6.0,4.0,2.0,1,1,1,1,0,1,0,0,0,0,,3.0,49.61666666666666,1920.0,1080.0,0,1,0,Intel,i3,11.0
HP Victus 15-fa1060TX Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),116463.0,HP,82,4.2,Windows,Gaming,medium,heavy,1.0,medium,141,16:9,1,0,16,0,512,NVIDIA,18.0,16.0,12.0,1,1,1,1,1,1,0,0,1,0,,4.0,70.0,1920.0,1080.0,2,0,0,Intel,i5,13.0
HP Victus 15-fa1064TX Gaming Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),109990.0,HP,75,4.55,Windows,Gaming,medium,heavy,1.0,medium,141,16:9,1,0,16,0,512,NVIDIA,24.0,20.0,14.0,1,1,1,1,1,1,0,0,1,0,,4.0,70.0,1920.0,1080.0,2,0,0,Intel,i7,13.0
HP Omen 16-u0023TX Gaming Laptop (13th Gen Core i9/ 32GB/ 1TB SSD/ Win11 Home/ 8GB Graph),277278.0,HP,58,4.7,Windows,Performance,medium,heavy,1.0,large,182,16:9,1,0,32,0,1024,NVIDIA,36.0,32.0,24.0,1,0,1,1,1,1,0,0,1,0,,6.0,97.0,2560.0,1600.0,2,0,0,Intel,i9,13.0
HP Omen 16-wf0052TX Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),153625.0,HP,52,4.75,Windows,Performance,thick,heavy,1.0,large,182,16:9,1,0,16,0,512,NVIDIA,24.0,20.0,14.0,1,0,1,1,1,1,0,0,1,0,,6.0,83.0,1920.0,1080.0,2,0,0,Intel,i5,13.0
HP Victus 15-fb0153AX Gaming Laptop (AMD Ryzen 5 5600H/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),56999.0,HP,58,4.4,Windows,Gaming,thick,heavy,1.0,medium,137,16:9,1,0,8,0,512,AMD,16.0,12.0,6.0,1,1,1,1,1,1,0,0,1,0,,3.0,52.5,1920.0,1080.0,3,0,0,AMD,5,5.0
Gigabyte Aorus 15 9SF Gaming Laptop (12th Gen Core i5/ 16GB/ 1TB SSD/ Win11 Pro/ 8GB Graph),149990.0,Gigabyte,91,4.7,Windows,Gaming,medium,heavy,2.0,medium,188,16:9,1,0,16,0,1024,NVIDIA,18.0,16.0,12.0,1,0,1,1,1,1,1,0,1,1,,4.0,99.0,2560.0,1440.0,3,0,0,Intel,i5,12.0
Lenovo Yoga 6i 82WV005JIN Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),78990.0,Lenovo,93,4.0,Windows,Performance,medium,lite,1.0,small,170,16:9,0,0,16,0,512,Integrated,12.0,16.0,12.0,1,0,1,1,1,1,1,0,0,0,,4.0,65.0,1920.0,1200.0,1,0,0,Intel,i5,13.0
Lenovo IdeaPad Slim 5 82XE004RIN Laptop (AMD Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win11),58990.0,Lenovo,103,4.75,Windows,Everyday Use,medium,lite,1.0,small,162,16:9,1,0,16,0,512,AMD,16.0,12.0,6.0,1,0,1,1,1,1,0,1,0,0,,3.0,56.6,1920.0,1200.0,2,0,0,AMD,5,7.0
Asus Vivobook 15 X1504ZA-NJ325WS Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),40990.0,Asus,334,4.05,Windows,Performance,medium,medium,1.0,medium,141,16:9,1,0,8,0,512,Integrated,10.0,8.0,6.0,1,0,1,1,1,1,0,0,0,0,,3.0,49.61666666666666,1920.0,1080.0,0,1,0,Intel,i3,12.0
HP Envy x360 13-bf0141tu Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11),108274.0,HP,51,4.3,Windows,Performance,medium,lite,1.0,small,255,16:9,1,1,16,0,512,Integrated,12.0,12.0,10.0,0,0,1,1,1,1,1,0,0,0,5.0,4.0,70.58211920529801,2880.0,1800.0,2,0,0,Intel,i7,12.0
Chuwi CoreBook X Pro Laptop (10th Gen Core i5/ 16GB/ 512GB SSD/ Win11),32999.0,Chuwi,111,4.6,Windows,Everyday Use,medium,lite,1.0,medium,280,16:9,0,0,16,0,512,Integrated,6.0,8.0,4.0,1,0,1,1,0,1,0,0,1,0,,2.0,66.9,1920.0,1080.0,2,0,0,Intel,i5,10.0
HP Omen 16-wd0770TX Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),101990.0,HP,96,4.45,Windows,Gaming,thick,heavy,1.0,large,137,16:9,1,0,16,0,512,NVIDIA,12.0,12.0,8.0,1,0,1,1,1,1,0,0,1,0,,6.0,83.0,1920.0,1080.0,3,0,0,Intel,i5,13.0
HP Dragonfly G4 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),231746.0,HP,101,4.4,Windows,Business,medium,lite,1.0,small,166,16:9,1,1,16,0,512,Integrated,12.0,12.0,10.0,1,0,1,1,1,1,0,0,0,0,,6.0,68.0,1920.0,1280.0,1,0,0,Intel,i7,13.0
Asus Vivobook Pro 15 M6500QFB-LK541WS Laptop (AMD Ryzen 5 5600H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),69990.0,Asus,89,4.4,Windows,Gaming,medium,medium,1.0,medium,141,16:9,1,0,16,0,512,NVIDIA,16.0,12.0,6.0,1,0,1,1,1,1,0,1,0,0,,3.0,70.0,1920.0,1080.0,0,2,0,AMD,5,5.0
Asus Vivobook 16X 2023 K3605ZC-MBN741WS Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),94990.0,Asus,56,4.3,Windows,Performance,medium,medium,1.0,large,142,16:10,1,0,16,0,512,NVIDIA,24.0,16.0,10.0,1,1,1,1,1,1,0,1,0,0,,3.0,50.0,1920.0,1200.0,2,0,0,Intel,i7,12.0
Acer Predator 16 NH.QLUSI.005 Laptop (13th Gen Core i9/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),165601.0,Acer,72,4.45,Windows,Performance,thick,heavy,1.0,large,142,16:9,1,0,16,0,1024,NVIDIA,36.0,32.0,24.0,1,0,1,1,1,1,1,0,1,0,,4.0,90.0,2560.0,1600.0,3,0,0,Intel,i9,13.0
MSI Katana 15 B13UDXK-1017IN Gaming Laptop (13th Gen Core i7/ 8GB/ 512GB SSD/ Win11 Home/ 6GB Graph),85990.0,MSI,101,4.6,Windows,Performance,thick,heavy,2.0,medium,141,16:9,1,0,8,0,512,NVIDIA,24.0,16.0,10.0,1,0,1,1,1,1,0,0,1,0,,3.0,53.5,1920.0,1080.0,0,1,0,Intel,i7,12.0
Asus Vivobook Pro 15 M6500QFB-LK742WS Laptop (Ryzen 7 5800H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),76990.0,Asus,72,4.55,Windows,Gaming,medium,medium,1.0,medium,141,16:9,1,0,16,0,512,NVIDIA,16.0,16.0,8.0,1,0,1,1,1,1,0,1,0,0,,3.0,70.0,1920.0,1080.0,0,2,0,AMD,7,5.0
Lenovo IdeaPad Slim 5 82XD003PIN Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),71990.0,Lenovo,65,4.6,Windows,Performance,medium,medium,2.0,small,142,16:9,1,0,16,0,512,Integrated,12.0,12.0,8.0,1,0,1,1,1,1,0,0,0,0,,3.0,56.6,1920.0,1200.0,2,0,0,Intel,i5,13.0
Asus Zenbook Flip 14 OLED UP5401ZA-KU741WS Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home),84990.0,Asus,83,4.3,Windows,Performance,slim,lite,1.0,small,243,16:10,0,1,16,0,512,Integrated,24.0,20.0,14.0,1,0,1,1,1,1,0,1,0,0,,3.0,63.0,3840.0,2400.0,1,0,0,Intel,i7,12.0
Asus VivoBook 15 X1500EA-EJ326WS Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11),37990.0,Asus,85,4.05,Windows,Everyday Use,medium,medium,1.0,medium,141,16:9,1,0,8,0,512,Integrated,6.0,4.0,2.0,1,1,1,1,1,1,0,1,0,0,,2.0,37.0,1920.0,1080.0,2,0,0,Intel,i3,11.0
HP Omen 16-u0003TX Gaming Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),186592.0,HP,58,4.45,Windows,Gaming,medium,heavy,1.0,large,189,16:9,1,0,16,0,512,NVIDIA,30.0,24.0,16.0,1,0,1,1,1,1,0,0,1,0,,6.0,97.0,2560.0,1600.0,2,0,0,Intel,i7,13.0
HP Pavilion x360 14-ek1074TU Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),79990.0,HP,111,4.55,Windows,Everyday Use,medium,medium,1.0,small,157,16:9,0,1,16,0,512,Integrated,12.0,12.0,10.0,1,0,1,1,1,1,1,1,0,0,5.0,3.0,43.0,1920.0,1080.0,2,0,0,Intel,i5,13.0
Lenovo LOQ 15IRH8 82XV00F6IN 2023 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),91490.0,Lenovo,60,4.65,Windows,Gaming,thick,heavy,1.0,medium,184,16:10,1,0,16,0,512,NVIDIA,12.0,12.0,8.0,1,0,1,1,1,1,1,0,1,0,,3.0,60.0,1920.0,1080.0,3,0,0,Intel,i5,12.0
Lenovo LOQ 15IRH8 82XV00F7IN 2023 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 8GB Graph),97990.0,Lenovo,121,4.1,Windows,Gaming,thick,heavy,1.0,medium,184,16:10,1,0,16,0,512,NVIDIA,12.0,12.0,8.0,1,0,1,1,1,1,1,0,1,0,,3.0,60.0,1920.0,1080.0,3,0,0,Intel,i5,12.0
Gigabyte Aorus 15 9KF Gaming Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Pro/ 8GB Graph),117574.0,Gigabyte,67,4.6,Windows,Performance,medium,heavy,2.0,medium,141,16:9,1,0,8,0,512,NVIDIA,18.0,16.0,12.0,1,0,1,1,1,1,0,0,1,1,,4.0,99.0,1920.0,1080.0,3,0,0,Intel,i5,12.0
Asus Vivobook 15 X1502ZA-EJ545WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),59990.0,Asus,255,4.2,Windows,Performance,medium,medium,1.0,medium,141,16:9,1,0,16,0,512,Integrated,12.0,12.0,10.0,1,0,1,1,1,1,0,1,0,0,,3.0,42.0,1920.0,1080.0,0,1,0,Intel,i5,12.0
Lenovo LOQ 15APH8 82XT004JIN 2023 Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),99990.0,Lenovo,96,4.7,Windows,Gaming,medium,heavy,1.0,medium,184,16:10,1,0,16,0,512,NVIDIA,16.0,16.0,8.0,1,0,1,1,1,1,1,0,1,0,,3.0,60.0,1920.0,1080.0,3,0,0,AMD,7,7.0
MSI Vector GP68HX 13VH-072IN Gaming Laptop (13th Gen Core i9/ 32GB/ 1TB SSD/ Win11/ 12GB Graph),279990.0,MSI,58,4.35,Windows,Gaming,thick,heavy,2.0,large,189,16:10,1,0,32,0,1024,NVIDIA,36.0,32.0,24.0,1,1,1,1,1,1,0,0,1,0,,4.0,90.0,2560.0,1600.0,3,0,0,Intel,i9,13.0
MSI Vector GP78HX 13VI-409IN Gaming Laptop (13th Gen Core i9/ 32GB/ 2TB SSD/ Win11 Home/ 16GB Graph),344990.0,MSI,108,4.1,Windows,Gaming,thick,heavy,2.0,large,178,16:10,1,0,32,0,2048,NVIDIA,36.0,32.0,24.0,1,1,1,1,1,1,1,0,1,0,,4.0,90.0,2560.0,1600.0,2,0,0,Intel,i9,13.0
Acer Aspire 5 A515-56G NX.AT2SI.001 Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 2GB Graph),44990.0,Acer,58,4.2,Windows,Performance,medium,medium,1.0,medium,141,16:9,0,0,8,0,512,NVIDIA,8.0,8.0,4.0,1,0,1,1,1,1,0,1,1,0,,2.0,39.840624999999996,1920.0,1080.0,3,0,0,Intel,i5,11.0
Lenovo IdeaPad Slim 5 Light 14ABR8 82XS002RIN Laptop (AMD Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win11 Home),60990.0,Lenovo,76,4.2,Windows,Everyday Use,medium,lite,1.0,small,157,16:9,1,0,16,0,512,AMD,16.0,12.0,6.0,1,0,1,1,1,1,0,1,0,0,,3.0,47.0,1920.0,1080.0,2,0,0,AMD,5,7.0
Asus Vivobook Go 15 E510MA-EJ001W Laptop (Celeron N4020/ 4GB/ 256GB SSD/ Win11 Home),23990.0,Asus,540,4.1,Windows,Performance,medium,medium,1.0,medium,141,16:9,1,0,4,0,256,Integrated,4.0,2.0,2.0,1,0,1,1,0,1,0,0,0,0,,2.0,39.840624999999996,1920.0,1080.0,0,1,0,Intel,N4020,3.0
HP Omen 16-xf0059AX Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 512GB SSD/ Win11/ 8GB Graph),128599.0,HP,71,4.25,Windows,Gaming,thick,heavy,1.0,large,141,16:9,1,0,16,0,512,NVIDIA,16.0,16.0,8.0,1,0,1,1,1,1,0,0,1,0,,6.0,83.0,1920.0,1080.0,2,0,0,AMD,7,7.0
HP Omen 16-wf0055TX Gaming Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 8GB Graph),138990.0,HP,111,4.45,Windows,Performance,thick,heavy,1.0,large,182,16:9,1,0,16,0,512,NVIDIA,30.0,24.0,16.0,1,0,1,1,1,1,0,0,1,0,,6.0,83.0,1920.0,1080.0,2,0,0,Intel,i7,13.0
HP 240 G8 689U2PA Business Laptop (11th Gen Core i3/ 8GB/ 512 GB SSD/ Win11),51147.0,HP,90,4.6,Windows,Performance,medium,lite,1.0,small,112,16:9,1,0,8,0,512,Integrated,6.0,4.0,2.0,1,1,1,1,0,1,0,0,1,0,,3.0,41.0,1366.0,768.0,2,0,0,Intel,i3,11.0
Lenovo ThinkPad C13 2 in 1 Laptop (AMD Ryzen 5 3500C/ 16GB/ 256GB SSD/ Chrome),54990.0,Lenovo,109,4.55,Others,Business,slim,lite,1.0,small,166,16:9,1,1,16,0,256,AMD,4.0,8.0,4.0,1,0,1,1,1,1,0,1,0,0,5.0,3.0,51.0,1920.0,1080.0,2,0,0,AMD,5,3.0
Infinix INBook X2 Plus Laptop (11th Gen Core i7/ 16GB/ 1TB SSD/ Win 11 Home),52990.0,Infinix,98,4.65,Windows,Performance,medium,medium,1.0,medium,141,16:9,0,0,16,0,1024,Integrated,12.0,8.0,4.0,1,1,1,1,1,1,0,0,0,0,,3.0,49.61666666666666,1920.0,1080.0,2,0,0,Intel,i7,11.0
Acer Nitro 5 AN515-58 NH.QFHSI.008 Gaming Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),66990.0,Acer,115,4.45,Windows,Gaming,thick,heavy,1.0,medium,141,16:9,1,0,8,0,512,NVIDIA,12.0,12.0,8.0,1,0,1,1,1,1,1,0,0,0,,4.0,57.5,1920.0,1080.0,3,0,0,Intel,i5,12.0
Lenovo ThinkBook 14s Yoga 20WEA00WIH Laptop (11th Gen Core i7/ 16GB/ 1TB SSD/ Win10 Pro),119888.0,Lenovo,86,4.0,Windows,Performance,medium,lite,1.0,small,157,16:9,1,1,16,0,1024,Integrated,8.0,8.0,4.0,1,1,1,1,1,1,0,1,0,0,,4.0,70.58211920529801,1920.0,1080.0,2,0,0,Intel,i5,11.0
HP 255 G8 Laptop (AMD Athlon 3050U/ 4GB/ 256GB SSD/ Win11),23490.0,HP,72,4.5,Windows,Everyday Use,medium,medium,1.0,medium,141,16:9,1,0,4,0,256,AMD,4.0,2.0,2.0,1,1,1,1,0,1,0,0,1,0,,2.0,39.840624999999996,1920.0,1080.0,2,0,0,AMD,3050U,3.0
Lenovo Yoga 6 83B2006BIN Laptop (AMD Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win11 Home),76889.0,Lenovo,83,4.65,Windows,Performance,slim,lite,1.0,small,170,16:9,0,1,16,0,512,AMD,16.0,12.0,6.0,1,0,1,1,1,1,0,0,0,0,,4.0,59.0,1920.0,1200.0,2,0,0,AMD,5,7.0
Dell Inspiron 5330 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),96490.0,Dell,69,4.45,Windows,Everyday Use,medium,lite,1.0,small,227,16:10,1,0,16,0,512,Integrated,18.0,16.0,12.0,1,0,1,1,1,1,1,1,0,0,,4.0,70.58211920529801,2560.0,1600.0,1,0,0,Intel,i7,13.0
Dell Inspiron 5330 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),84490.0,Dell,89,4.4,Windows,Everyday Use,medium,lite,1.0,small,227,16:10,1,0,16,0,512,Integrated,12.0,16.0,12.0,1,0,1,1,1,1,1,1,0,0,,4.0,70.58211920529801,2560.0,1600.0,1,0,0,Intel,i5,13.0
Dell XPS 15 9530 Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),256990.0,Dell,70,4.0,Windows,Everyday Use,medium,medium,1.0,medium,290,16:10,1,1,16,0,1024,NVIDIA,24.0,20.0,14.0,0,1,1,1,1,1,1,1,0,0,,6.0,86.0,3456.0,2160.0,0,0,3,Intel,i7,13.0
Asus Vivobook 15 X1504ZA-NJ321WS Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),40900.0,Asus,99,4.3,Windows,Performance,medium,medium,1.0,medium,141,16:9,1,0,8,0,512,Integrated,10.0,8.0,6.0,1,0,1,1,1,1,0,0,0,0,,3.0,49.61666666666666,1920.0,1080.0,0,1,0,Intel,i3,12.0
